Id;Semantic
Turnip;3.755244755244755
Fer;50.16235979922614
Men;2.856313257010121
Voice;4.403380860971545
Lake;9.25437089587242
Caille;2.2745098039215685
Court;3.2910116199589883
Ogma;17.29915976152594
Connla;3.7285714285714286
Corrib;1.735632183908046
Earth;45.44458162889898
Action;10.701316732422724
Brugh-fer;2.0
Ildathach;4.073418791142297
Champion;8.196690649732794
Farewell;3.5821428571428573
Ingcel;21.688335145702055
Weapons;1.7894736842105263
King;79.73022316615526
Day;8.459390642370437
Palace;3.1976470588235295
Lough;17.99765625
Ildana;13.175471539710157
Head;8.343581182519802
Hound;6.342321922263783
Skin;6.9427356525265935
Sons;24.387119110423914
Forth;3.6297112605677553
Truth;3.5272366522366525
Garth;3.8502304147465436
Eye;12.753128104538435
Birds;5.224829692271553
Saint;9.128001628001627
